t,alpha,amplitude,sigma,q_true,q,dq_da,dq_dA,dq_ds,d2q_da2,d2q_dadA,d2q_dads,d2q_dA2,d2q_dAds,d2q_ds2
0.24120603015075376,1.1693291108865778,124.96184695550947,0.043328736836441721,0.14258963252070087,0.14258963252070087,-0.078732074058024057,0.0011410653410994114,4.6411280503092103,0.074151246204819693,-0.00063004889873350919,-1.185512410922104,0,0.037140360545099858,40.241691504378892
0.24874371859296482,1.1527626784183995,124.99922117235391,0.042415238874917147,0.13970516304300248,0.13970516304300248,-0.078902564452522084,0.0011176482679869776,4.6251334468752052,0.075387380175976737,-0.00063122444854058781,-1.2048841365686767,0,0.037001298116072959,41.165895383180533
0.25628140703517588,1.1361900503233116,124.98053173503189,0.041569741594716297,0.13709000306071439,0.13709000306071439,-0.079123686758979059,0.0010968908609810964,4.6093984465580347,0.076614519402486037,-0.0006330880950860989,-1.2236711473144921,0,0.036880931634458922,42.026534589881386
0.26381909547738691,1.1196483926427572,124.90582055677517,0.040799825246576528,0.13477678388787379,0.13477678388787379,-0.079404692475826252,0.0010790272485869609,4.5943848713197273,0.077832395464421236,-0.00063571651122321657,-1.2417023443833979,0,0.036782792433851227,42.794052714504843
0.271356783919598,1.1031748019634322,124.7752551860698,0.04011239246531683,0.13279423224955272,0.13279423224955272,-0.079754207897736962,0.0010642673665665898,4.5805416043492615,0.07904180437587896,-0.00063918288749483497,-1.2587632223154719,0,0.03671033649675632,43.440411851306209
0.27889447236180903,1.0868062222238841,124.58912843090926,0.039513606384715461,0.13116705189625577,0.13116705189625577,-0.080180049954830385,0.0010527969297818331,4.5682836103157936,0.080244426729238788,-0.00064355574972413529,-1.274589381822133,0,0.036666791620178399,43.940872382399391
0.28643216080402012,1.0705793618634434,124.34785770213844,0.039008835382335856,0.12991586575955083,0.12991586575955083,-0.080689017563141979,0.0010447776757903618,4.5579705300983697,0.081442488038988722,-0.00064889752870872616,-1.2888654185159698,0,0.036654998440073527,44.27540413435613
0.29396984924623115,1.0545306114992887,124.05198407736157,0.038602604949687681,0.12905719830955886,0.12905719830955886,-0.081286653516190535,0.0010403477160758343,4.5498869418018,0.082638273264094758,-0.00065526282486137743,-1.3012305235705866,0,0.036677260550418839,44.429547094023327
0.30150753768844218,1.0386959623162666,123.70217108751274,0.038298557119227715,0.12860347581794443,0.12860347581794443,-0.081976978266986841,0.0010396218165561887,4.5442261595281819,0.083833532126828703,-0.00066269635808568377,-1.3112911222056021,0,0.03673521749519968,44.394655291735837
0.30904522613065327,1.0231109253524813,123.29920322881087,0.038099417811955354,0.12856302363926234,0.12856302363926234,-0.082762205276731046,0.0010426914389761565,4.5410789204103983,0.08502883176842857,-0.0006712306576965155,-1.318639759550549,0,0.036829750732316986,44.167590351835436
0.3165829145728643,1.0078104518616737,122.84398420343592,0.038006972398345627,0.12894004417680477,0.12894004417680477,-0.083642456234036808,0.0010496244078446158,4.5404276409836655,0.086222927211593275,-0.00068088361653526833,-1.3228784805697817,0,0.036960927882837842,43.750044665359944
0.32412060301507539,0.99282885493097783,122.33753489287184,0.038022049691726609,0.12973456607752476,0.12973456607752476,-0.084615501475106852,0.0010604641183192905,4.5421462870595803,0.087412225747842562,-0.00069165609352193241,-1.3236443426801108,0,0.037127986035005792,43.147735658971222
0.33165829145728642,0.97819973252984216,121.78099106846149,0.038144514517607558,0.13094236326057743,0.13094236326057743,-0.085676554774609615,0.0010752282610917961,4.5460054410373241,0.08859041764859181,-0.00070352978755481546,-1.32063453002111,0,0.037329351659502436,42.369705081926519
0.33919597989949751,0.96395589216268451,121.17560084430747,0.038373268925577027,0.13255485047316731,0.13255485047316731,-0.086818151426759693,0.0010939071029941125,4.5516819251273333,0.089748332562535615,-0.00071646561537011121,-1.313628762999983,0,0.037562693260135463,41.42788427284291
0.34673366834170855,0.95012927729425678,120.52272187823156,0.038706262032905649,0.13455896925357144,0.13455896925357144,-0.088030134102401944,0.0011164614203579076,4.5587723075908135,0.090874059629958287,-0.00073040280480341272,-1.3025071817514722,0,0.037825002925147212,40.336970824886897
0.35427135678391958,0.93675089571271919,119.82381832706947,0.039140508411601556,0.1369370838243523,0.1369370838243523,-0.089299762960324283,0.0011428202317052749,4.5668096700303149,0.091953341617527398,-0.00074525886595078173,-1.2872624664037464,0,0.038112703582561636,39.11453862987792
0.36180904522613067,0.92385074999107641,119.08045756312922,0.039672114854070378,0.13966691012577429,0.13966691012577429,-0.09061195598806647,0.0011728785141065766,4.5752830192023346,0.092970222049496495,-0.00076093053253536167,-1.2680055115405271,0,0.038421778962150842,37.781208282828423
0.3693467336683417,0.91145777020292817,118.29430665917693,0.040296315277414084,0.14272150263150066,0.14272150263150066,-0.0919496538508143,0.0012064951108991409,4.5836586021283079,0.093907893064382311,-0.00077729568267164892,-1.2449644343250525,0,0.038747922292951036,36.360665817933871
0.37688442211055279,0.89959974904341999,117.46712864983266,0.041007513453436423,0.14606932252418361,0.14606932252418361,-0.093294291980956914,0.0012434910447127179,4.5914021259701538,0.094749664893130844,-0.00079421616117871983,-1.2184770700225613,0,0.039086697519073947,34.879345394336347
0.38442211055276382,0.88830327950090171,116.60077857776078,0.041799333181261965,0.14967440711737021,0.14967440711737021,-0.09462635252684469,0.0012836484365115342,4.5980005766738534,0.095479959820019111,-0.00081154134372900971,-1.1889774402460938,0,0.039433703897675594,33.365676373417138
0.39195979899497485,0.8775936952190645,115.69719933352147,0.042664675452749289,0.15349665421532527,0.15349665421532527,-0.095925961242382729,0.0013267101978228439,4.6029821058186897,0.09608522777575218,-0.00082911221529102027,-1.1569770141418119,0,0.039784732321390313,31.848910723285353
0.39949748743718594,0.86749501368330506,114.75841729841322,0.043595782098185605,0.15749222692015707,0.15749222692015707,-0.097173490356031553,0.0013723806116166676,4.605932440559882,0.096554689028856527,-0.00084676568955587342,-1.1230419338047797,0,0.040135900694611343,30.357658193419024
0.40703517587939697,0.85802988235872879,113.7865378000777,0.044584305341651462,0.16161407516937978,0.16161407516937978,-0.09835012846553165,0.0014203268531936069,4.6065065341631364,0.096880831029325307,-0.00086433887845618646,-1.0877677089091371,0,0.04048375689448204,28.918332876067886
0.41457286432160806,0.84921952790058075,112.78374039105817,0.045621382642461482,0.16581256125862423,0.16581256125862423,-0.099438382621067342,0.0014701814346970384,4.6044346928671152,0.097059618058694286,-0.00088167303439557756,-1.0517531340089534,0,0.040825341285029487,27.553737299668693
0.42211055276381909,0.84108370855100856,111.75227396090007,0.046697716151694962,0.17003616904765256,0.17003616904765256,-0.10042248546181162,0.0015215454954155554,4.5995230857381291,0.097090408825356911,-0.00089861693102502311,-1.0155752731330605,0,0.041158205759172402,26.281978316709285
0.42964824120603012,0.83364066982891172,110.69445169275525,0.047803656071454217,0.17423227146062858,0.17423227146062858,-0.10128869049207755,0.0015739928135172446,4.5916492210478861,0.096975612631744562,-0.00091502951541975715,-0.9797672457767026,0,0.041480391752538044,25.115837621496823
0.43718592964824121,0.82690710361224873,109.61264587580028,0.048929287169498369,0.17834792876058742,0.17834792876058742,-0.10202544988463802,0.0016270743885032168,4.5807535148381664,0.096720143844516299,-0.00093078174575076701,-0.94480023821933334,0,0.04179037444300468,24.062632312032303
0.44472361809045224,0.82089811070456353,108.50928258510282,0.05006451767361153,0.18233069080178746,0.18233069080178746,-0.10262348003608947,0.0016803234383084894,4.5668283915192838,0.096330753249411261,-0.00094575761253976433,-0.91107070177202276,0,0.042086983553112724,23.12452095760133
0.45226130653266333,0.81562716696968174,107.38683624086676,0.051199169748728644,0.18612937944405128,0.18612937944405128,-0.10307572910942085,0.001733260667318352,4.5499064156950944,0.09581532167440493,-0.00095985441714870761,-0.87889316140588225,0,0.042369312431271691,22.299154495565642
0.45979899497487436,0.8111060931105224,106.24782405925772,0.052323070745652026,0.18969483166485143,0.18969483166485143,-0.10337726702763758,0.00178539968554135,4.5300487925920478,0.095182196344622078,-0.000972982439339001,-0.84849852685257521,0,0.042636626516374572,21.580545163615522
0.46733668341708545,0.8073450281597998,105.0948004072538,0.053426144403274631,0.19298058869781737,0.19298058869781737,-0.10352512140203622,0.0018362524877538809,4.5073352633454862,0.094439635861669535,-0.00098506416112752572,-0.82003734339862777,0,0.04288828035144527,20.960027755405545
0.47487437185929648,0.80435240674206665,103.93035107418127,0.054498501186641866,0.19594352098685622,0.19594352098685622,-0.10351808278900364,0.0018853349282636376,4.4818560440590236,0.093595408673325511,-0.00099603322531948953,-0.79358708690283919,0,0.043123649614731467,20.427207545585592
0.48241206030150752,0.80213494015808917,102.75708747278188,0.055530526950932482,0.19854438237161084,0.19854438237161084,-0.10335649999839684,0.0019321721474852131,4.4537060867316791,0.092656566046108266,-0.0010058332961779765,-0.76916241599310686,0,0.043342081760651005,19.970818658666605
0.4899497487437186,0.80069760133397727,101.57764078281684,0.056512969136447128,0.2007482895084354,0.2007482895084354,-0.10304208172575377,0.0019763039184740993,4.4229816264281601,0.091629387321909991,-0.0010144169615640911,-0.74672723945938058,0,0.043542866248340389,19.579447359240415
0.49748743718592964,0.80004361366881982,100.39465605034093,0.057437019721828922,0.20252512413114804,0.20252512413114804,-0.10257771545135543,0.0020172898847284843,4.3897787484931072,0.090519475440808059,-0.0010217447769323483,-0.72620751712891063,0,0.043725223245866182,19.242101425498184
0.50502512562814073,0.80017444380583913,99.210786255879739,0.058294394191804808,0.20384985658943058,0.20384985658943058,-0.1019673091899766,0.0020547146563647902,4.3541935675096219,0.089331966247766084,-0.001027784508500793,-0.70750385697275497,0,0.043888308235754653,18.948626939883546
